epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5699702049123829,0.038437339445126464,0.16689948429321422,-0.01090390061967653,0.5816040172659117
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.43554884143944445,0.030792972811594092,0.25595466612741863,-0.014532462007301891,0.4510215258803861
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3702949008037304,0.030213865579973007,0.3093348294496536,-0.013408403260761023,0.385192920935565
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3288808459865636,0.028425269856535155,0.34226495181692057,-0.011721765744933409,0.342608545360894
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.2997381717994295,0.02993950366588502,0.36478788379965155,-0.008467667224287087,0.31132955386720856
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.27148230990459177,0.03127943746874045,0.3794728358244074,-0.006002420820080041,0.28181307531636335
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.2565321262026655,0.03052312530705641,0.39240113106267205,-0.00717750604762214,0.26843369007110596
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.23801708915110292,0.029697810042777967,0.4017795339740556,-0.005723962718673584,0.24926591125027886
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.2232600283519975,0.02907379755172236,0.40770678633245927,-0.007756412742498375,0.23663569010537247
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.208076948749608,0.0294647975021909,0.4140994404924327,-0.004421398213137622,0.21964615043894997
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.19639590151351075,0.02812095876012383,0.4201917283493897,-0.0069498970274410035,0.21015263734192685
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.1839195895811607,0.02788180700535404,0.424730541377232,-0.006782008060515088,0.19808552722478734
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.1766991962132783,0.027158345095813274,0.42839129217739763,-0.005460580062484449,0.19031856697181176
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.16952694464346457,0.026444220851207602,0.43097487554467956,-0.006161053856666167,0.18396045318965254
