epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5442711371799995,0.0432177807750373,0.21033262577036332,-0.0040478625840102,0.5493506152054359
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.4157916461599284,0.03223163734093822,0.3159806841406329,-0.004192415506685362,0.4215427133543738
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.35168670272005015,0.030451042738197178,0.36098735085849104,-0.005723517550434516,0.35953155005800314
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.31312165691934785,0.03067064465119921,0.38893317970736274,-0.00253736917461381,0.31885065703556453
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.2833890239226407,0.028489318676292896,0.40774649535787516,8.775035367479773e-05,0.28736196124348146
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.26071847076046056,0.030561849057417493,0.4182323566798506,0.0015073396315183972,0.26460843790194083
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.23787947410139546,0.027457480511531747,0.42815004135000295,0.0026835713759220227,0.2411591002139552
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.22025022784183765,0.02753785021346191,0.43660948913672876,0.0017174308706107068,0.22516882804961041
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.20262038116825037,0.027313275294828004,0.4461524394051782,0.006246338284309504,0.20478730211997853
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.19629914467704707,0.028287352672938644,0.4513888184366555,0.006213085717874868,0.19964139600252284
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.18001084312282759,0.026697759131162332,0.4564642397494152,0.003996019543686496,0.1854736417018134
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.17411056559147506,0.027567105142977732,0.46093035617779043,0.0072115614732646115,0.1783732188672855
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.15777637385602655,0.025815698542985422,0.4661717599835889,0.0053109560033370706,0.16370371652060542
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.15206029972639576,0.025553542735247778,0.4693420221065653,0.004994128677935805,0.15892041371814136
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.14847634874027352,0.025883299812417607,0.47457479402936736,0.007363533217546225,0.15472773680913038
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.13734830569090514,0.025101599893693267,0.4749768006390539,0.006891236419725264,0.14441738431823664
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.12703620128590484,0.023406594895340246,0.4797750973495944,0.012208330937749546,0.13103878022781734
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.11915891540461573,0.023872615930078358,0.4824726776830081,0.010851809013572699,0.12499285335170812
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.10910473481334489,0.02293787437394775,0.4845359145567335,0.0056042186664979395,0.11826546117663383
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.1082592686188632,0.023128021187309562,0.48649763187457773,0.0121129091696338,0.11467998770290408
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.10436977510308397,0.023748061170095,0.49024106819054175,0.006666177216739642,0.11471032261334617
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.0993077386299084,0.022375660145591045,0.49096254233656256,0.009947621053313548,0.1079959401796604
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.09025944377584703,0.022950677201151848,0.49250462034652975,0.012200076644838756,0.09885958203210912
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.08980878147071805,0.02338848808973,0.4951490744434554,0.012026116956709803,0.09946125861385773
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.08274637567328996,0.02224392546661969,0.4955596209600054,0.01587301150482682,0.09076137892131148
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.08689251760470457,0.021863871767860036,0.49938911096803074,0.00915992538573156,0.09832282364368439
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.07576404210051586,0.02208289574703266,0.4997771264150225,0.015834822320451573,0.08517465406450732
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.07515149081832376,0.021388373626717205,0.5017057986095034,0.007776522549302799,0.08803344074765156
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.07168595210231583,0.02197743586168207,0.50166011113545,0.01776032945028795,0.08167318884154846
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.06978346542294683,0.02197332192083885,0.5036517299454788,0.015403264970669185,0.08131883967796276
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.06268870098323658,0.021342696332982903,0.5028926956242529,0.011528570884397125,0.07578871656080773
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.05885209104624288,0.02083741366092501,0.5048845574773592,0.011049089241764861,0.07232943177223206
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.05553171504288912,0.02058864561519746,0.5048973699068201,0.01669936749636565,0.06752759944005259
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.055140428084494736,0.02084953922392993,0.5070066626729637,0.01892608020942385,0.06720583237193782
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.05571009732525924,0.020550180965199553,0.5081089719616133,0.016679081213780967,0.06881350953260372
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.059704648780411686,0.020689990066377253,0.5093856058244047,0.01901956945973858,0.07277767077602189
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.05795082141613138,0.02088870063167194,0.5092680084294287,0.0197761361527353,0.07149778935929825
38,0.7397830512740042,0.0073978305127400425,-0.26021694872599577,0.05358465478338044,0.020260203710018562,0.5104321585646991,0.020877617041997868,0.06691619047317011
39,0.7508932836251672,0.0075089328362516715,-0.24910671637483284,0.05104106989014765,0.019792842357580005,0.510256023756389,0.019709920139074053,0.06482498752402849
