epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5494086017896389,0.04562416052895373,0.21036307719247094,-0.012929539573539433,0.563207923338331
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.423316670389011,0.03455589615322392,0.3238915852431593,-0.009960937980112845,0.4346681442754022
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3703560464341065,0.031581305834496844,0.3603702202953141,-0.015533763963472226,0.38736090064048767
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3353294540068199,0.032099154103418875,0.38380081591934995,-0.011811473301161736,0.349545486528298
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.3021257748377734,0.028155442503891116,0.40109087475414934,-0.008812110544223005,0.31384205509876384
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.27901362627744675,0.028733024759025408,0.40896269370769633,-0.014463777875664226,0.29621076609553965
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.2577108910371517,0.0267446580150261,0.42683478110823136,-0.009214072616706634,0.2707013079318507
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.23601845831706605,0.02692080819015873,0.42855263218797485,-0.005383102141485293,0.24649843008353792
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.2261574142451944,0.026231688736327762,0.43905967217067193,-0.009040023213511349,0.23997312604353346
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.21176605928560782,0.025512640412639957,0.44406682407033854,-0.004855016838456353,0.2227681168708308
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.2035733841616532,0.026213148512460035,0.4490334242582321,-0.006164256412062216,0.21632080653618121
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.18763461503489265,0.025499915720188414,0.457504544278671,0.0011139982706136551,0.19560635475249127
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.16849910840392113,0.024326988447714467,0.4620734165454733,-0.004443376816825235,0.18063736231676464
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.1658314796614236,0.024055982763268823,0.46797907198297567,0.008831852534434614,0.16963645892924276
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.15115792612577306,0.024674577959652604,0.4709086942261663,0.006181182833549021,0.1577216693810348
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.1423682065616394,0.02302445895199118,0.47117946836455116,0.00020045688263449252,0.15278227498819089
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.1302586200422254,0.023325143446182382,0.478879032463863,0.006265786754926827,0.1377837191624888
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.1325362711374102,0.023760192015946938,0.48309957056209957,0.006539196781573239,0.1408185483566646
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.1276973551460381,0.02310838245240779,0.48356535414169577,0.0061745300048767545,0.13661109065187388
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.11248804705924001,0.023362851091499985,0.48550799180721416,0.014280227590492798,0.11784694729180172
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.11011842522641709,0.0231945786689376,0.4889323665150281,0.011789717814124367,0.1175298417179749
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.11374746006110618,0.022313324156506307,0.4919107689939696,0.01283126705825923,0.12096888430673501
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.08925938593416378,0.02237884147927679,0.4927028813238802,0.013411093122127129,0.09698128636027205
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.09267444876504355,0.021921732639572745,0.49889125803421286,0.014445942449222865,0.10043904493594992
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.08986211439658856,0.022733270479687328,0.4962115082247504,0.013450661593980902,0.0992310397198488
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.08337461839205232,0.02185058866723858,0.5015853448160763,0.0140031696598177,0.09273537903510291
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.08486945483962009,0.022221663308426225,0.5023098120401646,0.012760382701375859,0.0956424679607153
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.07905023474374721,0.02202439141170732,0.503346803373304,0.015759462113331617,0.08916818145020254
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.07735934243376913,0.02187583900602727,0.5070301227528473,0.018639276049035633,0.08698288229262006
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.07292195290712447,0.02219767022299869,0.5074574053287506,0.019846572891953563,0.08300284659168844
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.05937178484324751,0.021713245804582178,0.5089583057781746,0.02803743081438307,0.06697106069146559
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.0612271333691375,0.02139980037664545,0.5090832987736011,0.024711092150717942,0.07051586960281792
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.06818437948822975,0.02131536766758253,0.509624620449954,0.016258043866526288,0.08084706608848326
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.05915511608252238,0.021446275267878484,0.5118792956245357,0.011328619162166684,0.07401366827302966
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.05746545054917705,0.020908299881708007,0.5098509300371696,0.018737987442552274,0.070223575650618
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.056832339614629745,0.02032276912560237,0.5117005279351925,0.01932414913558048,0.06957249407624376
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.05862965160210071,0.020706234612213128,0.518337696276862,0.025520118031322613,0.07054888492385888
