epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5371454399207543,0.08360404556552911,0.19001841416646695,-0.007887454242555922,0.5469728980598778
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.40377115432558386,0.07687380556659452,0.2866772721553671,-0.003163909207897036,0.41076070789633123
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3491344092221096,0.06129433545444546,0.34233513114781217,-0.0004975910979455562,0.35443949596635227
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.31221969065995053,0.045503138821443606,0.37385696069947605,-0.0033640979692853732,0.32015631938802785
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.28547728035984365,0.03666168486635233,0.3977321494242241,-0.0002513161616034581,0.29075092385555135
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.26451750125350626,0.03324122087837293,0.41268758938230315,0.0031560295904235884,0.2673949082863742
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.23728113133331824,0.030722742803908628,0.42532204142932234,3.7180877025720886e-05,0.24330945775426668
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.22592727274730287,0.029734623714767653,0.431368816515495,0.002254859731504533,0.23083776338347073
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.21029492673175088,0.02771278541406681,0.44140414533943967,0.002871553910342206,0.2151677593074996
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.19555889558175515,0.027504599444439698,0.44662793956953906,0.004274861175558883,0.20016129109366187
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.18693108522686466,0.027678384702524234,0.4524278897663643,0.0043478648104014455,0.19238867482234692
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.16924700102415577,0.024827769154618526,0.45812064666172553,0.0007223852073115393,0.17730226072257962
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.15904735015897914,0.024064586529957837,0.46383051933913394,0.00044531451893472596,0.1677551837316875
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.1504498315525466,0.023772693849329292,0.4684920531922373,0.005328571975857405,0.1564861054307428
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.1434037583912241,0.023959649951550466,0.47067802630621813,0.002923931147083279,0.15180046830711694
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.1303904901804595,0.022566474363978566,0.47542924665171526,0.004227517025418789,0.13814971197781892
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.12754504318381177,0.02307396015987314,0.47929458371524153,0.0019730086940179374,0.13754184813848858
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.12202794682876818,0.02229951299598505,0.48201552495874206,0.0033006738401660375,0.13156158399992976
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.10886344634767237,0.021763969501801605,0.4845500737428665,0.0073182992150420964,0.11654903688307466
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.11264317212947483,0.02202247349738047,0.4865816759652105,0.0067132725701506794,0.12145775774943418
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.0998748002638077,0.021394276220736832,0.4895428326623193,0.00315300772415177,0.11089992356197588
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.09368148381853926,0.02117126502482028,0.49106204252818536,0.007699815083720625,0.10289009326490862
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.09322364853116973,0.02051933768109001,0.4937901995305357,0.005623856546349245,0.10373155836915147
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.09084884848060279,0.020944923772637188,0.4947554129978706,0.006683518411591649,0.10166025444351394
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.07966436362215157,0.02093103229357251,0.49684869575089424,0.004454734532467635,0.0920440892464128
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.08203351176504431,0.020538114139745975,0.4971722076679098,0.004274960866809877,0.09478562588578668
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.08011953519849942,0.02095457730044065,0.5004874776149618,0.00880363663600292,0.09176560870275416
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.06684049430849223,0.020324428212539904,0.5003825549421639,0.010548138359746221,0.07797489148275606
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.06739372483872134,0.020563657620343668,0.501662871960936,0.006948020055805783,0.08061315215610225
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.06649961618000064,0.019697912535148448,0.5026346773936831,0.008449078340821996,0.0791205479924021
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.06309736956810129,0.020407145232732953,0.5036931649364275,0.010411743696373566,0.07598572301453557
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.06396322707035418,0.019433635062184828,0.5055976068151409,0.008975796387952368,0.0772096919987736
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.05962486960122298,0.020633918120814807,0.5064708641890822,0.009944073478907049,0.0738387805377615
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.058070911736837746,0.019558678477488715,0.5076370475621059,0.007240239008939986,0.07285871125500777
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.057439144572307324,0.01965073078613857,0.507691747669516,0.007798541037181136,0.07253596899581366
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.055466202633648085,0.01918104193012776,0.5087631627403456,0.011109282397103078,0.06969807489678778
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.052473676101914765,0.019739755284811915,0.5088704726819334,0.01084179874569286,0.06760889182573762
38,0.7397830512740042,0.0073978305127400425,-0.26021694872599577,0.05335321242053961,0.019277608134494775,0.5098518955296484,0.00841872309182032,0.06919556335899336
39,0.7508932836251672,0.0075089328362516715,-0.24910671637483284,0.05243945902149225,0.01965022029290939,0.5110792928728564,0.012313583810564837,0.06796494126319885
40,0.7615941559557646,0.007615941559557646,-0.23840584404423537,0.05382756179134394,0.01925039032859535,0.5103608405795591,0.012883211919588262,0.06930399249339926
41,0.7718952374404182,0.007718952374404182,-0.2281047625595818,0.04830691080283502,0.018650835781390297,0.5113483903736904,0.014317104127759852,0.06338467648060157
42,0.7818063576087741,0.007818063576087742,-0.21819364239122585,0.04663828445662712,0.018278069103714722,0.5121555461965758,0.007009387098589976,0.06340285519073749
43,0.7913375537619973,0.007913375537619973,-0.20866244623800267,0.050430271902988696,0.019198314527627724,0.5125991928166357,0.010526408264734622,0.0674825429531007
44,0.8004990217606296,0.008004990217606296,-0.1995009782393704,0.04788285911340138,0.018530077573939645,0.5128410694928005,0.013384152146092423,0.06415130525570491
45,0.8093010702017811,0.008093010702017811,-0.1906989297982189,0.046427729603802335,0.01828563052775531,0.513070402474239,0.012300012019264174,0.063032994817557
46,0.8177540779702877,0.008177540779702876,-0.18224592202971235,0.04432347195287203,0.018050947499557816,0.5136283379176567,0.01243960274411526,0.06101785760758252
47,0.8258684551194573,0.008258684551194573,-0.17413154488054272,0.04414560693990568,0.019884545420264375,0.5135401990906946,0.01156697963547074,0.06279461573937843
48,0.8336546070121553,0.008336546070121553,-0.16634539298784468,0.044475475615211604,0.01910623220791077,0.5142011632179392,0.014770371441986284,0.06223315199644401
49,0.8411229016320432,0.008411229016320432,-0.15887709836795683,0.04129031149606253,0.018162228391859037,0.5144945228921955,0.014716365171901497,0.05855641607195139
50,0.8482836399575131,0.00848283639957513,-0.1517163600424869,0.03954988886634338,0.018155544145225452,0.5143397039380567,0.010188245907494124,0.05776827602550901
51,0.8551470292769645,0.008551470292769646,-0.1448529707230355,0.036472437485795595,0.017476575465166365,0.515582739279188,0.010257478584615707,0.054340642234631656
52,0.8617231593133066,0.008617231593133066,-0.13827684068669344,0.03474443219602108,0.01742537860790717,0.5154246420695864,0.012533072516189663,0.052468785598617174
53,0.8680219810175624,0.008680219810175624,-0.13197801898243755,0.03954320164911192,0.01704350563472715,0.5161784034350823,0.010748346897187355,0.05739933522096995
54,0.874053287886007,0.00874053287886007,-0.125946712113993,0.03536223915630374,0.01707750415943306,0.5155240112337572,0.011090854337390769,0.05339798613868911
55,0.8798266996519848,0.008798266996519848,-0.12017330034801521,0.03330581204901482,0.016687005565598094,0.5160502328954893,0.007974249680610855,0.05156954114550147
56,0.8853516482022625,0.008853516482022625,-0.11464835179773747,0.03174697659138975,0.016590932095102196,0.5161085478190718,0.008469154641778883,0.050034187091835616
57,0.8906373655681183,0.008906373655681183,-0.10936263443188166,0.033698770057024624,0.016284938869548255,0.5160073319385792,0.017977771233337738,0.05083240241069218
58,0.8956928738431646,0.008956928738431647,-0.10430712615683535,0.032991334603264415,0.015915392753507555,0.5156533923642389,0.012676430723613834,0.050543067495113815
