epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5161215483114637,0.04216892962697251,0.18164070400184598,-0.026305725563925707,0.5428691778717369
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.3898929398635338,0.03691297554378879,0.26848350773597585,-0.030407957112464797,0.4207600108508406
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3245962555038518,0.037716886285563994,0.3121683433138091,-0.033897139679977734,0.35901303229660825
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.28984862232002717,0.03805999130267521,0.3379390712442069,-0.03079309354231147,0.32170281405078954
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.25542886837803086,0.03589617268278681,0.3480916537087539,-0.027559793660625945,0.2844581786414673
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.23336497951170493,0.03711802528464589,0.3612848237670701,-0.025615270358935835,0.2612307369709015
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.21499394933725224,0.033798738414871285,0.36707150422293566,-0.019208793945867438,0.23736613295201597
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.1919350128235488,0.036676664868819306,0.37514277932972745,-0.024654095845923214,0.2197025058598354
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.1801132477563003,0.03886424573459502,0.38793588763680953,-0.01638102251032753,0.2023277418880627
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.15930868299870654,0.03844846698359169,0.3988366137290823,-0.012625225428250971,0.179235327988863
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.15284441629874296,0.037241096833142744,0.4201476039557621,-0.00822668855684681,0.16998196919930392
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.13258089741756177,0.03757154755294323,0.4233819842338562,-0.015205731156787932,0.15553543665285768
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.1261781034027708,0.03452338124143666,0.4309744346758415,-0.008265976117807692,0.14404280464453945
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.11325089485737784,0.034997447265376305,0.43413006488619177,-0.0012436393547526176,0.12730879747662052
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.09852890638184958,0.03177658686863965,0.43844375373988315,-0.004263446248810867,0.11422308489423373
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.08528717215461977,0.032348889857530594,0.44132854506887237,-0.012960763770589155,0.10729125829349304
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.08360667796484356,0.031795103311667156,0.45531390504590397,-0.007392397828817624,0.10261425719564331
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.08238441818233194,0.032161662965242206,0.4601515243793356,-0.0018665469301752105,0.09897382043558976
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.07291699608723665,0.030791704799851466,0.460151923627689,-0.0020926225065366075,0.08973615488101697
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.06507142154692576,0.029745866929919554,0.46712481307572334,-0.007598823313761888,0.08506343828449989
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.06512928060416517,0.029778172005096387,0.47189881267218753,-0.012328088925830248,0.08813288172000441
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.06519249280721977,0.02709112390233525,0.4747977154008273,-0.005507058511158965,0.08387927155427892
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.05151849802069623,0.02652570788331073,0.47255936419141703,-0.000991110513307925,0.06821530668771472
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.04905121169727424,0.027155520555017323,0.4803966946642974,-0.008178079203734624,0.07000108654129095
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.054627205020394816,0.025933226361742306,0.48093519693818587,-0.008212404183096027,0.0753348366967563
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.0642264217844811,0.026531751396070266,0.4819878714865652,-0.005517052098153287,0.08451232715541947
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.04314913897742999,0.025220888024517173,0.47965356553422994,-0.015325940928646717,0.06711748136400149
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.04189138742292236,0.027304103132337332,0.488775170054929,-0.004679851466789842,0.06319860757553372
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.03575423472271911,0.02322672373326174,0.4930224860536641,-0.00389813529072226,0.054692757765537704
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.035880087633970485,0.025487603105861564,0.4845187309487113,-0.00177712283390253,0.05579431204061056
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.02625725607805211,0.023347553283233066,0.4824799124536843,-0.009851413867275777,0.04801412035935912
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.023279405696767157,0.02521897752865635,0.4819529781053806,-0.005862096461049956,0.04519552695725498
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.028648410875607152,0.023115289253022135,0.49797433974414035,-0.012021417392353559,0.05156423745612646
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.03361504250366626,0.022593863725919146,0.4922608707485528,-0.009173130909591142,0.05546469633178464
