epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5538705309917187,0.033251897014420606,0.20178970103633814,-0.014651038830473634,0.56903693336865
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.4317894958216569,0.029512420682043863,0.29210212261512364,-0.015178940397916073,0.4478304422107236
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3779706949817723,0.033568062947998786,0.33351907185439406,-0.015078792986781176,0.39468326034217044
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3362999728013729,0.03036313028684978,0.3597154910194463,-0.010913843849015519,0.34951081049853355
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.30696114743578023,0.033097711327517855,0.3768410985839778,-0.014085640346506964,0.323879606764892
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.27657161139208697,0.03379642253677393,0.3900385010859062,-0.012018648428834397,0.2924133526354
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.2557599598477627,0.0332811355012758,0.4019671544946473,-0.008131806534947827,0.268944860532366
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.23967637609818887,0.03195646048748288,0.41155092007127303,-0.010956025797801477,0.25558966860688964
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.21655620480405874,0.03029549616421091,0.42131574760223256,-0.012570181751125974,0.23398089717174397
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.20088675926471578,0.030372632025130863,0.4289161953432807,-0.009232445464947196,0.21634732520785824
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.19097308249309145,0.02790784983542459,0.43409930375115624,-0.008221647019471957,0.2056405346455245
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.17823798594803647,0.03019275782822535,0.44269002871266727,-0.005356351649958202,0.19211910665035248
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.16134542034103952,0.028519711007588898,0.4495050922550004,-0.004546383519733228,0.17483147053882994
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.14964581589246617,0.02654486917087744,0.4571217385859325,-0.000167797140451951,0.16022386016516849
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.14331208310764412,0.02546154206682896,0.4588533388129596,-0.007845053345339819,0.15911447115499397
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.13263636634781442,0.025501438673457194,0.4626801538056341,-0.005273782087646521,0.14735357450514003
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.12113411596109128,0.024640100879658913,0.46600234405747776,-0.005519963655889773,0.1361931155210939
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.11487345256168267,0.024830435948639082,0.47230598022197856,0.0003402486788751236,0.12714534445569434
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.10744019347275126,0.02439144362920317,0.4735796682793519,-0.002355162362650374,0.12163478033295994
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.09629437789834779,0.02363519861908822,0.4761989286233639,-0.001691604389885344,0.11032709029727969
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.09549826293669898,0.022797469274494154,0.4777143515389541,3.868403166115027e-05,0.10875675583194042
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.08820348220138714,0.02260578308126022,0.47816073688967475,0.001077018007294853,0.10137347658646517
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.09233896691223671,0.02252559137434281,0.4795230159471775,0.004240972545913196,0.10447925515472889
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.08941829808313272,0.022362116708195413,0.48367381763869316,0.0008279754707975121,0.10364211967279172
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.07709035380133267,0.021586852886810386,0.48040795120699653,0.004569620217180586,0.08969144760791598
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.0627648248497782,0.021736213006079197,0.4842416212476533,0.0028850559952090784,0.07672327281586055
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.06086094182883871,0.02133929679684084,0.48742512330926696,0.005973518007145873,0.07382176357225098
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.06189368128905009,0.02179721485951851,0.48975562689633206,0.005309282118183734,0.07592661826518075
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.06368567923019672,0.020760204032834233,0.48854390249170104,0.0073799304312881855,0.0767815014797038
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.055484501741312704,0.020761151187892617,0.49123080742770225,7.595717962148825e-05,0.07176325964773524
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.056046729297216595,0.021380410593902242,0.49294493064798156,0.008036902839727378,0.0703292964989769
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.059046085088931284,0.021218559206945115,0.49118632437853976,-0.0009671650859045571,0.07672257830613646
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.057897542506970205,0.0204355932515243,0.49031533866093074,-0.0011435440477537762,0.07544016276068728
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.05009171157946874,0.020707823271895277,0.4888363917326105,0.0015216830905611177,0.06731036112740121
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.05362923735560014,0.020775665256098426,0.49444517852931186,0.006339324614161561,0.06985673276257925
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.0515435001459615,0.02000525397858743,0.4946028682692298,0.004185760174958228,0.06822854152013516
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.03921536519995023,0.020499060572735196,0.4945689203410313,0.004491363326890458,0.056525102238459836
38,0.7397830512740042,0.0073978305127400425,-0.26021694872599577,0.044300104282667924,0.02017423664701396,0.4924643913219715,-0.0018361426316852007,0.0633456261892771
39,0.7508932836251672,0.0075089328362516715,-0.24910671637483284,0.04230521590416801,0.019638047055823022,0.4923581892046435,0.0062635116448510764,0.05918809488929551
