epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5720911837857345,0.035995303171462024,0.1728481938099039,-0.006136341405839756,0.5790170461967074
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.4397601320825774,0.034645526284544634,0.25571617561167687,-0.011240946064735281,0.45229808575120467
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3833562685497876,0.03616709753485589,0.2993987834659116,-0.008742509570358128,0.39437589974238957
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.34328042535946285,0.03829144111609664,0.3269858843293683,-0.007976516374740106,0.35460426735466927
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.3110165657668278,0.03762900623781928,0.3489271828840519,-0.0105846229105674,0.3253981404263398
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.28651734981043586,0.03423394988579997,0.3660656342218662,-0.011460290996935862,0.30191331767830354
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.26553958474562084,0.034090998229281654,0.3793246001005173,-0.006626390434544662,0.2775809343518882
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.2469522277342862,0.0326936229870751,0.38941629950342505,-0.0072675893275902185,0.2600068989498862
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.23397280018905114,0.031852328507550834,0.4011167375178173,-0.009206403175304675,0.2490778436948513
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.21945329524319748,0.030799041951781715,0.4074110758715662,-0.0041456935156522125,0.23112471787066297
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.2066575437784195,0.029035751065560455,0.4171757775134054,-0.005109449816418105,0.21930489278045193
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.19719799119850684,0.029281401525026764,0.42074112234444455,-0.002186361700296402,0.2085031494498253
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.18497246401063328,0.027427099388221216,0.42465414877595575,-0.007035140429848227,0.19974460889553203
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.17180687985543547,0.026423082108898408,0.42936644215008307,-0.006282563160719542,0.18630850417860623
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.1653484316735432,0.026814754506380392,0.43444897439973107,-0.005692992070368652,0.18016744276572919
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.15955395495583272,0.026126372178309952,0.438060668521914,-0.010447538457810879,0.17762305664605108
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.14889261833038822,0.026159878242118604,0.44135516573642863,-0.0006121979897906041,0.16152329408916935
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.14105822056018072,0.026111255175080793,0.44420860091160086,-0.007336983168176536,0.15819016098976135
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.13342731574486041,0.025775572541972686,0.44595205064477594,-0.006473749554876624,0.15040905259806533
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.1281133719302457,0.024737493648868184,0.4491424226555331,-0.004394979665762392,0.14398454104004235
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.12407916283299184,0.024658982866796953,0.45113666972209665,-0.007402528302165969,0.1419639816058093
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.11060984240009866,0.02428807077351315,0.453082369833157,-0.0011339491425917067,0.12560066722076516
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.11334031730376441,0.02390981777089423,0.4556786032586262,-0.005824751846877666,0.13091668383828525
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.10830480720976303,0.02398626050301667,0.45799489833157636,-0.0022371050676908985,0.12468194653247965
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.10652116377805841,0.024524858446213705,0.45865073543170404,-0.004499202883192177,0.12467026389364538
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.10027451068162918,0.02347730809886908,0.4606578617260374,0.0003307113616630949,0.11618757235078976
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.10034171132178142,0.0230954359767252,0.45936228437670346,-0.00967686591220313,0.12061441728267176
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.09350428813747291,0.022533575747290563,0.46287403230009405,-0.0014379997898278565,0.11048923599822767
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.0842120419416962,0.02224194287354576,0.4639363859234185,-0.004132864932561743,0.10244886949658394
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.08412533593845778,0.021953038774944585,0.4645351603113372,-0.006869473976307902,0.10352561057641588
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.08080480864335751,0.02217473680603093,0.4650973441271946,-0.00395122041990017,0.09962050231366322
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.0773803364357044,0.021897227246442746,0.46641146468705147,0.0005610919846542951,0.09482953748826323
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.07354747362691781,0.021298517344583726,0.4667104323362482,-0.0028452212312098206,0.09206328797956993
