epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5773984389058475,0.03208546931373662,0.17302108144965664,-0.010443385401419524,0.588426006251368
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.44493597951428643,0.027950928193228,0.2642346761863807,-0.012989233119477486,0.45880468138333025
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3828953134602514,0.028260406749001866,0.31816239295334653,-0.00787360526235967,0.39253324064715156
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3395297177906694,0.03032688838269176,0.3468991877703831,-0.005934261524214827,0.34824089140727604
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.30994604014117144,0.03063358006806209,0.3680749689710551,-0.007259503906143123,0.3205698944371322
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.28855855249125384,0.030511346035476387,0.3798982110516778,-0.007594559759158513,0.30013068842476814
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.26518720105804244,0.0308781320807235,0.3923205491797677,-0.002193601577189462,0.27302961000080767
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.2449118687674917,0.02988612086608492,0.3978609745872432,-0.006242097580227359,0.25660599023103714
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.22820022214075614,0.028918878014745384,0.4080586690327217,-0.004661957829676825,0.23913265970246544
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.21494460362812567,0.028881722964860242,0.41363586742302466,-0.003945572783463988,0.22601057614745765
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.2048840998061772,0.02684249465578589,0.4171112097542861,-0.006066238411284727,0.21764299761632394
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.1890703452558353,0.02669068082267868,0.42485918053265276,-0.005913614199079317,0.20227424903162594
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.18181907848037523,0.026789447678060366,0.4282178457441001,0.0006547378504584575,0.191127082911031
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.17063575520597654,0.02640110928693722,0.4320028506476304,-0.005757280400600927,0.18479026648504981
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.1627774179495614,0.02606590105027988,0.43593701617471103,-0.004428570640498194,0.17652209822473855
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.15468511948811597,0.02492683011524636,0.4387587930621772,-0.004950904640658149,0.16889291693424358
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.14726386771633707,0.02420867632689147,0.44260775580488404,-0.006323869982413177,0.16253739826638122
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.13672154062780842,0.02432725790502696,0.4442403480924409,-0.003099246400183645,0.15065111052887192
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.13238490938112654,0.02399498269218823,0.4477826654911041,-0.002552375390098013,0.146400089279331
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.12193775896368356,0.02283498596656939,0.4509842976413924,-0.004649446570667727,0.13707513105252694
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.11578686676662543,0.02283347529712422,0.4531731487348162,-0.0045349517965625075,0.13131572229081187
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.10966457888997834,0.02240704012842014,0.4552418317260413,-0.004527697435997683,0.12541982518701716
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.10615299076869569,0.022522931501012425,0.45986188126021416,-0.002790045828141015,0.1215716181644078
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.10159582092330374,0.021757569356725133,0.4612421141616229,-0.0066997740931552035,0.11885947682734194
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.09812709432223747,0.021851744856043107,0.4609949588775635,-0.005912349655710417,0.11543610460799315
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.09187407560389617,0.021579032956526197,0.46376320873868876,0.00017529125485954615,0.10678627303448217
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.0871009137481451,0.021135660980282158,0.465307074374166,-0.007374555739606249,0.10530777975659945
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.08755455500093,0.02133807951006396,0.46614196588253154,-0.002161360795384851,0.1041229186129981
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.08061251281921206,0.02038867479382918,0.4672301884355216,-0.001387423899923933,0.09667746459358725
