epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5419803071638634,0.04723044571563088,0.24906853432285375,-0.007116941185186392,0.550162132957886
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.41976432142586545,0.034454068522258054,0.3503338088249338,-0.012234585530803026,0.4332839790089377
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.35986982234593096,0.03308543970744158,0.39696387997988997,-0.00616847561217708,0.3683504595838744
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3228108433300051,0.031171862517708336,0.4244314442420828,-0.001999942106616298,0.32814131702842386
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.2864640334556843,0.029462144228404964,0.44487013385213653,-0.0037535402847550295,0.2939677259017681
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.27065738752998153,0.0328682701199733,0.4556234222033928,0.006063906134684281,0.2710682523661646
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.24439314624358868,0.030083857508825845,0.4631862974372403,0.010069695941638201,0.2420818602730488
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.2242517477736391,0.031171413395425368,0.47690262671174677,0.011849212472262824,0.22183503287619558
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.2020491063594818,0.029651363091222172,0.4927953563887498,0.02032731522721688,0.19387144865147
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.1903990968291102,0.030992501270796717,0.4947456296147971,0.015876619793587076,0.1872133255518716
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.18189583153560243,0.027416675801164116,0.5053276270627975,0.019697284378143477,0.17619351413229417
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.16945849500339608,0.027553321793675423,0.5151679346273685,0.018404376291136,0.16594292512484665
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.1420424279981646,0.0259040095522229,0.5244406728908934,0.019657795931662208,0.13833884554433412
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.13270994648337364,0.025476479886806215,0.5350127620943661,0.018855632341001183,0.13056620377404937
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.13969907460027728,0.026258642817365712,0.5407781523877176,0.02667869937782786,0.1339287799622478
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.11541930958628654,0.0259315336187338,0.5442992325486808,0.029933405665235176,0.10877978975145981
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.10167216194857812,0.025721953475269777,0.5544983600747997,0.02762795217206766,0.09766896884759953
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.09816517809341693,0.025157414376735687,0.5536670808134407,0.025815381245498932,0.09619108459045148
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.09951521867308123,0.025290107948641324,0.557953222044583,0.030342913192286908,0.09624235376972577
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.09752102356789441,0.02525242949546925,0.5613099048877584,0.03257882876666905,0.09426092067412262
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.08603387216812577,0.02415369256752832,0.5737702558780539,0.03374245319142135,0.08293428573885868
