epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5654891883504802,0.038424556336269296,0.16543496567113647,-0.003819770201563846,0.5702152539943827
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.4317448565672184,0.0351537591617169,0.2446512215096375,-0.010286550836036471,0.44339595683689775
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.37306572753807593,0.037420708268623926,0.2863216333348176,-0.007701778004737771,0.3832065961484251
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.3322906093350772,0.0437201548945801,0.3074966227186137,-0.008824363369685357,0.34489944114767274
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.30105295109337776,0.04409758203887734,0.3263382413263979,-0.0034084768538315104,0.3099270534926447
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.2778432749468705,0.043972845831564786,0.3393770070939228,-0.0005965395087922184,0.2854031791974758
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.2578312597911933,0.042464176385567105,0.351327043155144,-0.005124277778593061,0.2700327419001481
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.2409319975252809,0.039710346127635444,0.3649345513047843,-0.0019816188216344897,0.2510806278421961
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.22713805375428037,0.037681560096298826,0.37364617195622674,-0.002858308491654341,0.23852879656799908
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.2160391735619512,0.03546207427079308,0.37940117819555874,-0.0018821020760163986,0.2270748612695727
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.2036622498055984,0.035544992328203955,0.38763766812867134,-0.0001801883220744865,0.2143697145170179
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.19191206169539485,0.03333700355142355,0.3975392261455799,-0.0018679683184771043,0.20410543731574354
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.18343317020556021,0.03272347531185068,0.4025109698032511,-0.002685981194472647,0.19681552232339464
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.1765138267956931,0.030831990570857608,0.40980485287205926,-0.0005703957260642521,0.18864196564616828
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.16803366562415814,0.0293539516820476,0.41269037949627846,-0.0016648559501155778,0.18110002140546666
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.16168708559767953,0.029202301665369808,0.41446760399588223,0.0015455269674240644,0.1733989296802159
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.15045024441747828,0.028413980043139952,0.42151349320493897,0.00012991427050518064,0.1634611003100872
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.1419984849876371,0.028561416017855036,0.42564436690560703,-0.0026283581632767514,0.15736376288635978
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.13853995309307657,0.027143763025002234,0.42848606150725793,-0.0034154004251518173,0.1543436523141532
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.13419850504603878,0.026165614482657664,0.43387254558760546,0.0006654469857337596,0.14793715240626498
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.12680468656893434,0.02677540134253173,0.43418409957967957,0.00027479456247388515,0.14164672149666424
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.12099715270872774,0.025213468209679783,0.4389431620466298,-0.0028059064402598246,0.13721549536647468
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.11789165668446443,0.02503097847360989,0.44036855831228455,-0.00042008341903244304,0.1333709389998995
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.11355386957012374,0.026040781835286783,0.44217845180938986,0.002555908564757154,0.12873052047758266
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.10688094319454555,0.0245876995332796,0.44431134441803244,-0.0012544187554559703,0.12354014171608563
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.10585747916122963,0.02485835417334376,0.44739761280602425,0.0006181436898447734,0.12236112240573456
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.10078897083113933,0.024674766118927247,0.4480697276263401,0.0004905705059956808,0.11773795454666533
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.09882305575342014,0.023734065382901966,0.44945385178615305,-0.00444764107556568,0.11764314475244489
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.09639424586604381,0.02389781241273058,0.44936665430151185,0.0010009054363010741,0.11361652561302843
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.09551678058402292,0.023799260435947055,0.45090732595016214,-0.001314547045004819,0.11397640227243819
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.08734909072518349,0.022644384764134884,0.4517230797430565,-0.0056451663614756524,0.1069762380472545
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.085820773552204,0.022742217952578234,0.4538567641685749,-0.0034135007996971174,0.10508302984566524
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.08133333285563979,0.02326903665630982,0.45572524800382813,0.0007925718236947432,0.09993811414159577
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.07871470529714535,0.022001413564229834,0.45687312555724174,-0.0002092140978142009,0.09714115423888996
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.08193549231208604,0.021951626633004897,0.4579684451736253,-0.002391795675442875,0.10131922749609783
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.07740935053804825,0.02168032051674251,0.45783445187683763,-2.3495406915979652e-05,0.09622504189610481
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.07412723336240341,0.02177231450533045,0.45936052912268144,0.0006691980289078543,0.09314647368315992
38,0.7397830512740042,0.0073978305127400425,-0.26021694872599577,0.07402060604814825,0.021245577886443715,0.4599587547368017,0.0011938904404062136,0.09282975078656755
39,0.7508932836251672,0.0075089328362516715,-0.24910671637483284,0.06458092975462305,0.021460141151629645,0.4617314477419031,-0.0051323813296703675,0.08544082657016557
40,0.7615941559557646,0.007615941559557646,-0.23840584404423537,0.0644456241922132,0.021094586411169892,0.4609569475568574,-0.002041509589742355,0.08450846727295168
41,0.7718952374404182,0.007718952374404182,-0.2281047625595818,0.06245372662770337,0.020574387195038384,0.4619229970307186,-0.00048046255512323614,0.08201015528676839
42,0.7818063576087741,0.007818063576087742,-0.21819364239122585,0.06700400301608546,0.020891289997460514,0.4625057018008725,0.0007642282690884995,0.08678609550256154
43,0.7913375537619973,0.007913375537619973,-0.20866244623800267,0.06366589864523246,0.020957832288896215,0.46296194452663947,-0.0040982237400824266,0.08476935468357184
44,0.8004990217606296,0.008004990217606296,-0.1995009782393704,0.059582863388390375,0.02043539092972361,0.46407758829922513,-0.0036396010696550765,0.08038241448330469
45,0.8093010702017811,0.008093010702017811,-0.1906989297982189,0.05922497956660287,0.020069712451819717,0.46569894768040754,-0.001168587950564086,0.07945917424713743
