epoch,alpha,beta,gamma,L_cls,L_mmd,L_disc,L_lsd,total_loss
1,0.024994792968420665,0.00024994792968420666,-0.9750052070315793,0.5609216001527063,0.04362493596071827,0.1958807092802278,-0.008790316478176652,0.5706315559559855
2,0.049958374957880025,0.0004995837495788002,-0.95004162504212,0.43280369094733534,0.032859027353597095,0.2843295721144512,-0.003972831206769554,0.4383616776301943
3,0.0748596906874992,0.000748596906874992,-0.9251403093125008,0.3721775304654549,0.03025063175451139,0.32848978453669053,-0.0007073970971697267,0.37534243279489976
4,0.0996679946249559,0.000996679946249559,-0.9003320053750441,0.33231083432148245,0.029208670017020457,0.35461602745385007,0.0003357977467862054,0.3352731142578454
5,0.12435300177159614,0.0012435300177159614,-0.8756469982284039,0.30163002990443133,0.028869254129200148,0.3747900164332883,-0.0002415879149840952,0.30589761713455466
6,0.14888503362331806,0.0014888503362331807,-0.8511149663766819,0.27551683346773015,0.027656663819376766,0.38667645536620043,-0.004845661079563233,0.2843344160195055
7,0.17323515783466026,0.0017323515783466026,-0.8267648421653397,0.25644387047866296,0.027306901387356478,0.39709377854034816,-0.0022555778680192627,0.2637271249088748
8,0.197375320224904,0.00197375320224904,-0.802624679775096,0.2353154831919177,0.027647712781768422,0.40576228499412537,0.0003089899220303151,0.24132533371448517
9,0.22127846789844408,0.002212784678984441,-0.7787215321015559,0.22265809877165432,0.02570286194055245,0.4156242161989212,-3.783357759199009e-05,0.22929473914976778
10,0.2449186624037092,0.002449186624037092,-0.7550813375962908,0.21046098861201057,0.026059496794538253,0.4196573331438262,-0.003544767368143296,0.2205478531019441
11,0.2682711820216015,0.002682711820216015,-0.7317288179783985,0.19928310939977908,0.02538589943714183,0.4239361671538189,0.0012612025823508356,0.2063078554026012
12,0.2913126124515908,0.002913126124515908,-0.7086873875484092,0.18781158045448107,0.02436783948335154,0.4309466640497076,-0.002672428976752442,0.19805955758382535
13,0.31402092534699766,0.0031402092534699765,-0.6859790746530023,0.1785051866338171,0.02470650511055157,0.43549935673845225,0.0031259266922053688,0.18548678683823552
14,0.3363755443363323,0.003363755443363323,-0.6636244556636677,0.16660435369302487,0.023772375369123345,0.4381142371687396,-0.0013389969079008583,0.17696310194401904
15,0.35835739835078595,0.0035835739835078594,-0.641642601649214,0.16073328410756998,0.023804629735391717,0.44220260196718675,0.0005039728662111508,0.1705251450425592
16,0.379948962255225,0.0037994896225522503,-0.620051037744775,0.1554516009215651,0.02339297006356305,0.44618711440727626,0.00129814881175066,0.16523010142404457
17,0.401134284947946,0.00401134284947946,-0.598865715052054,0.14566299473417216,0.023536453922760898,0.44991874283757705,0.004292872417236453,0.15433819771840654
18,0.4218990052500078,0.004218990052500078,-0.5781009947499922,0.1386637005569606,0.02216339491885798,0.45248326505052633,0.0007785986038878287,0.1494733285287331
19,0.44223035604572614,0.004422303560457261,-0.5577696439542739,0.1309007741510868,0.0224597065805875,0.4555737155264822,0.006613906956145315,0.13915878714158617
20,0.4621171572600098,0.004621171572600098,-0.5378828427399902,0.12775840109278416,0.022448619602826136,0.45776863755850955,0.006283789164595434,0.1368677789538071
21,0.481549798364308,0.00481549798364308,-0.518450201635692,0.12207345548888733,0.022471224407440628,0.4611068635151304,0.0025334119305500343,0.13380148081943907
22,0.5005202111902354,0.005005202111902354,-0.4994797888097646,0.11574411918890887,0.021482400307110672,0.46386195359558896,0.004351057542752924,0.12664495190155917
23,0.519021833898222,0.00519021833898222,-0.480978166101778,0.11335148341183005,0.021412753532158917,0.4666976563889405,0.0003713410727053495,0.12670882457289204
24,0.5370495669980351,0.005370495669980351,-0.4629504330019649,0.11041661005081801,0.02098106168981256,0.4676235482610505,0.0041999537130824795,0.12225147953321194
25,0.5545997223493822,0.005545997223493821,-0.44540027765061785,0.10024662970982749,0.020765880411811943,0.46945896333661574,0.011210206404312289,0.10937397040683648
26,0.5716699660851172,0.005716699660851172,-0.4283300339148828,0.09516472202436678,0.02069570278299266,0.4721167878857974,0.0021681689031852174,0.10876609320784437
27,0.5882592563981055,0.005882592563981055,-0.4117407436018945,0.09370588260734904,0.020914772782346297,0.47263167798519135,0.004640751430997625,0.10687870545120075
28,0.6043677771171636,0.006043677771171636,-0.3956322228828364,0.08822027478238632,0.021354367924404555,0.4750347368676087,0.007404141136091845,0.10106780649773006
29,0.6199968679693741,0.0061999686796937415,-0.38000313203062586,0.08701703132226549,0.020642542440829605,0.4755857694765617,0.0055976945516484754,0.1006368169368341
30,0.6351489523872873,0.006351489523872873,-0.3648510476127127,0.08253508947532752,0.020466055881617397,0.4779049538332841,0.0037642798584972205,0.09719608955342195
31,0.6498274636719203,0.0064982746367192035,-0.35017253632807965,0.08001262559716044,0.020883674829684454,0.4807932947216363,0.007266718762272423,0.09416313353797486
32,0.6640367702678489,0.0066403677026784895,-0.3359632297321511,0.07618409607174068,0.02045350810834046,0.4811987959105393,0.007141076836730996,0.09056217480322411
33,0.6777821008468294,0.0067778210084682945,-0.32221789915317056,0.07793428170783766,0.02048320782467209,0.483625587204407,0.007676438692904976,0.09262187534878993
34,0.6910694698329305,0.006910694698329305,-0.3089305301670695,0.07670598856077113,0.01982144028719129,0.48341799039265204,0.008160596975358203,0.09122367839104142
35,0.7039056039366212,0.007039056039366212,-0.29609439606337884,0.07265277752845452,0.01965554511367247,0.4834847075158152,0.010022129233252129,0.086924204795525
36,0.7162978701990246,0.007162978701990246,-0.2837021298009754,0.07290933788593473,0.019318794735289854,0.4845114077987342,0.010549960571646306,0.08722484779768977
37,0.7282542059818116,0.007282542059818115,-0.27174579401818844,0.07096294827502349,0.019182388092680223,0.48401774157737865,0.008281830365063044,0.08620692975819111
38,0.7397830512740042,0.0073978305127400425,-0.26021694872599577,0.06303403353125885,0.019161663114510733,0.4854437277234834,0.007194212730171095,0.07892868192545299
39,0.7508932836251672,0.0075089328362516715,-0.24910671637483284,0.06148904163775773,0.018962368047956764,0.48710052874581566,0.009759394872475994,0.07695423092307715
40,0.7615941559557646,0.007615941559557646,-0.23840584404423537,0.06595504348134172,0.019095214822425925,0.4878205543962018,0.005086067588026395,0.08300051279366016
41,0.7718952374404182,0.007718952374404182,-0.2281047625595818,0.061228971864128935,0.01874115873642009,0.4885061691547262,0.00799411185716022,0.0776424440073556
42,0.7818063576087741,0.007818063576087742,-0.21819364239122585,0.062308044911458575,0.018507187158383172,0.4889786484940299,0.010331207229996678,0.0783457440677388
43,0.7913375537619973,0.007913375537619973,-0.20866244623800267,0.051618601966263916,0.018654641374174892,0.49030979748429926,0.010612571305908456,0.06804628047192919
44,0.8004990217606296,0.008004990217606296,-0.1995009782393704,0.05523478971986935,0.018170026500291866,0.48971993142160875,0.008819961069093551,0.0719404903979137
45,0.8093010702017811,0.008093010702017811,-0.1906989297982189,0.051180447291197445,0.018173722197012656,0.49036615418976753,0.011365653248503804,0.06768958097131088
46,0.8177540779702877,0.008177540779702876,-0.18224592202971235,0.047214896899872814,0.01786610488940416,0.49065835773944855,0.011758638625153629,0.06369439236305911
